p_lat,p_lon,o_lat,o_lon,dist
-8.05524436101741,-34.95395709594421,-8.05533,-34.95366,0.03409053001591068
-8.051622517029088,-34.952149517703006,-8.052010000000001,-34.95163,0.07152536199752998
-8.05549677693494,-34.95073359657952,-8.05535,-34.9508,0.017806865245325727
-8.050501118178095,-34.95455497766975,-8.0505,-34.95407,0.05345907427994273
-8.055545347239596,-34.95086579139037,-8.05626,-34.95069,0.08137842604739937
-8.049853242038521,-34.94674415170689,-8.04683,-34.945159999999994,0.3772112579413198
-8.054170161719375,-34.9535775350507,-8.05463,-34.95362,0.05107127031842584
-8.056318732971537,-34.94946770646284,-8.05865,-34.94921,0.2593891507573996
-8.050086978524853,-34.9478242479774,-8.04914,-34.94713,0.1297118944916777
-8.052516819594327,-34.95479738254045,-8.05264,-34.953379999999996,0.1568296458969724
-8.051808479791653,-34.95002591453269,-8.05155,-34.949940000000005,0.030114688885759307
-8.04688605565512,-34.95101440963742,-8.04773,-34.95067,0.1007624803536896
-8.054752626633157,-34.95952179776947,-8.05467,-34.95775,0.1955163463217109
-8.049037781832437,-34.957155426687414,-8.048169999999999,-34.95912,0.23686927766571125
-8.049874505370209,-34.954174143205684,-8.050410000000001,-34.953759999999996,0.07477592994366128
-8.056099040714207,-34.95580871446603,-8.05552,-34.95499,0.11065856075008935
-8.052767705536432,-34.957553790935435,-8.052,-34.95702,0.10330034779546486
-8.050610774931913,-34.94730034656127,-8.04994,-34.9475,0.07738064490682953
-8.054324470481573,-34.95661900352909,-8.0541,-34.95592,0.08095088770722819
-8.052189341609612,-34.95566327387489,-8.05154,-34.95518,0.08941551323935826
-8.054283803011582,-34.95357069513821,-8.05447,-34.95371,0.025687454349400597
-8.054583115960073,-34.95854079360587,-8.0541,-34.95754,0.12257441890242449
-8.053289511552268,-34.95439135881899,-8.05303,-34.9539,0.061296525024597134
-8.05538783529898,-34.95677846733479,-8.05444,-34.95601,0.13477368510497031
-8.056860952571613,-34.948217936293624,-8.05915,-34.94751,0.26491351014493064
-8.05168044063952,-34.947492239376466,-8.05183,-34.94784,0.04174979377332439
-8.05007235674744,-34.95093431848651,-8.04948,-34.9504,0.08809552476366776
-8.052494324995964,-34.957674553608285,-8.05215,-34.95669,0.11501378914898036
-8.056263824059723,-34.950137721897995,-8.05815,-34.950829999999996,0.22212262576376698
-8.050427253178144,-34.954615904785356,-8.05049,-34.954159999999995,0.050731116551797024
-8.050524895928255,-34.950745682965554,-8.05058,-34.950540000000004,0.023477148107523917
-8.047836143131157,-34.94757455831108,-8.04646,-34.946220000000004,0.21320931493871165
-8.055299242293794,-34.951091038725686,-8.05528,-34.95138,0.03192274771563387
-8.051976868225152,-34.955897826368236,-8.051960000000001,-34.9553,0.06592437096427091
-8.046614570127282,-34.954128941340706,-8.04738,-34.95398,0.08623087752247495
-8.04910727737317,-34.94956743914219,-8.04924,-34.950379999999996,0.09076341425257098
-8.053581767131831,-34.95959077267571,-8.053239999999999,-34.9597,0.03966936218782332
-8.048198571626225,-34.953930857957054,-8.04835,-34.95426,0.03996018081655895
-8.05640313053458,-34.94674538867272,-8.05941,-34.94664,0.3327508639055656
-8.052083646853486,-34.957877463437704,-8.05153,-34.95984,0.22482776573348476
-8.054284663850275,-34.953617899801266,-8.054739999999999,-34.95365,0.05048254809341038
-8.05678297025421,-34.95138687449931,-8.058019999999999,-34.95127,0.13741587613076875
-8.051579038567665,-34.95693847551759,-8.05017,-34.95957,0.3292809340307752
-8.051952215676648,-34.94937550823045,-8.05207,-34.949709999999996,0.039104269128679564
-8.055244329377029,-34.95754448013902,-8.05439,-34.95636,0.16116552961110409
-8.056156429365455,-34.9554345697949,-8.0556,-34.955040000000004,0.07535684882382078
-8.04944320061072,-34.95523423889857,-8.049439999999999,-34.95543,0.021581641839167696
-8.055996638518778,-34.95568720276329,-8.055530000000001,-34.95492,0.09907105912040459
-8.051051057168529,-34.9572170790619,-8.04978,-34.95949,0.2872855972113189
-8.053875241476021,-34.95691264010769,-8.053939999999999,-34.955870000000004,0.11515186296525219
-8.046129905100246,-34.95037982381662,-8.04643,-34.94958,0.09420529803712235
-8.046230449991544,-34.95131123782821,-8.04643,-34.95066,0.07510231174378841
-8.05622456087789,-34.949960290730125,-8.05837,-34.9501,0.23777640259749958
-8.053397386878615,-34.94866805044471,-8.053239999999999,-34.94887,0.02825808931836869
-8.054340655498399,-34.95885047563598,-8.05413,-34.9576,0.13979330348569358
-8.051529144345182,-34.94753801878096,-8.05189,-34.94801,0.06557033683910199
-8.048598012456214,-34.94869796166456,-8.048,-34.94765,0.13311051848435904
-8.051325611446023,-34.950778581207985,-8.052019999999999,-34.95117,0.08808681873483887
-8.046500046156114,-34.954446463692854,-8.04711,-34.953920000000004,0.08898545502481911
-8.056909587932816,-34.95393119302435,-8.057269999999999,-34.95369,0.047913033899124845
-8.055403865863568,-34.950924458179486,-8.05529,-34.95122,0.03492640170984542
-8.053913168775994,-34.95423777364185,-8.05328,-34.95398,0.07557114765397889
-8.050083061416426,-34.954984153867585,-8.05004,-34.95475,0.02624642054222201
-8.055337022123794,-34.95460930235336,-8.05561,-34.95431,0.04472022847838821
-8.048646728378706,-34.949340701078334,-8.048680000000001,-34.95053,0.13114825713230738
-8.05104397590916,-34.95501012545947,-8.0503,-34.954809999999995,0.08518663754120935
-8.055465370309832,-34.95473732587388,-8.05563,-34.95384,0.10057255586754975
-8.05546669926924,-34.95466267192308,-8.055589999999999,-34.95438,0.034011840126868156
-8.049684081028143,-34.95503415032585,-8.04968,-34.95469,0.03793833982790835
-8.051803425025053,-34.94918387064094,-8.0517,-34.94924,0.013004508447705253
-8.055564313242945,-34.950371630827895,-8.05536,-34.95094,0.06660076008567054
-8.046738959174313,-34.95067874886099,-8.04833,-34.95071,0.17599653188954836
-8.052977283323061,-34.957255659419076,-8.05236,-34.956340000000004,0.12185237444255234
-8.048176606596156,-34.948715720725886,-8.04716,-34.94755,0.1707419602113382
-8.056019495365891,-34.9557556816925,-8.05593,-34.95503,0.08060062411339365
-8.055573217030089,-34.950472650147596,-8.05537,-34.9507,0.033662283873477555
-8.055519899038403,-34.95677533013052,-8.05557,-34.95629,0.053783308660260196
-8.055340187736167,-34.950865908681,-8.05638,-34.95069,0.11662239987720192
-8.048297339090986,-34.949145787623756,-8.04645,-34.9476,0.26603699533227093
-8.046490396468698,-34.95107862027779,-8.04823,-34.9507,0.19686802615384166
-8.055454294408428,-34.95061024818989,-8.05622,-34.950720000000004,0.08554380314681136
-8.051799800466696,-34.958086474334635,-8.051169999999999,-34.95915,0.1363631168504404
-8.055811486261495,-34.95039099449645,-8.05847,-34.94977,0.3018841008905058
-8.05316306330375,-34.948800283550256,-8.05294,-34.94872,0.026209161636170937
-8.052334911077361,-34.95781657330757,-8.05156,-34.95984,0.23893950103264014
-8.051501200316839,-34.948676447498634,-8.05105,-34.94766,0.12265244209662766
-8.055593310956082,-34.950536516025046,-8.05537,-34.95088,0.0452046801660198
-8.055185573055832,-34.954941553118914,-8.05567,-34.95387,0.1296982470758653
-8.055083524197654,-34.94641151626711,-8.05805,-34.94643,0.32808694794551496
-8.05214336874863,-34.94923683836798,-8.05162,-34.9497,0.07718092873220692
-8.05414567533272,-34.946067943543426,-8.05475,-34.94652,0.08336682216968795
-8.048644947961927,-34.95610085290245,-8.04929,-34.95595,0.0732525289632194
-8.049094413881866,-34.95727864542302,-8.048689999999999,-34.95968,0.26845370776469474
-8.04938059225766,-34.95744598131771,-8.04875,-34.9579,0.08583974450805638
-8.051745911575335,-34.95264858312697,-8.0511,-34.95321,0.09451301393187869
-8.05313231172231,-34.94686737081303,-8.052439999999999,-34.94673,0.07804989719456594
-8.055486477622589,-34.95086000426485,-8.05537,-34.95073,0.0192691062147202
-8.047781098949173,-34.95237622658528,-8.04852,-34.95151,0.12567958313764155
-8.05294312543725,-34.94783531244737,-8.05381,-34.94826,0.10669142012470768
-8.048362539997063,-34.94691407978034,-8.04648,-34.945409999999995,0.2661503184238405
-8.04898723710804,-34.949608360511974,-8.04882,-34.950390000000006,0.08812306236795965
-8.055878271089702,-34.956202423639176,-8.055480000000001,-34.9557,0.07076189135273223
-8.056601784590267,-34.95185133018233,-8.05809,-34.95105,0.1867943421512056
-8.052617840022672,-34.945652790192504,-8.05193,-34.946709999999996,0.13916718940705042
-8.049960040539474,-34.957170942850276,-8.0482,-34.95905,0.2842397680932604
-8.0480608984905,-34.94860662305977,-8.04782,-34.94763,0.110901301436802
-8.054067786345652,-34.9544555228462,-8.05432,-34.95412,0.04632386325901277
-8.049459974383064,-34.95738666287303,-8.0483,-34.95906,0.2246787771383129
-8.05506624356312,-34.957714020007906,-8.05428,-34.95677,0.13560718636115582
-8.055691060629627,-34.95165912710992,-8.05522,-34.952059999999996,0.06831314001543654
-8.04642942641903,-34.951161284924126,-8.04765,-34.95067,0.14544822900093293
-8.053372459928541,-34.94869604967285,-8.05331,-34.9489,0.023518574515523874
-8.051355623433528,-34.95210887048973,-8.05131,-34.95175,0.03987860139870654
-8.055407057374115,-34.95098266331396,-8.055769999999999,-34.95062,0.05665053997096425
-8.050071662676325,-34.95361071277506,-8.05058,-34.95324,0.06950202171961449
-8.054717393279123,-34.95943234321308,-8.05481,-34.95779,0.1813225537902581
-8.052836373236694,-34.94567222169734,-8.051680000000001,-34.94635,0.1481136869018368
-8.04832497981507,-34.95044432920937,-8.048630000000001,-34.9508,0.051721070329048414
-8.04895546261007,-34.95217659780621,-8.049430000000001,-34.95305,0.10965062953840042
-8.055245401656686,-34.958115963300884,-8.055639999999999,-34.959070000000004,0.11385763390529015
-8.047075123081981,-34.95366530559734,-8.04735,-34.95398,0.04612483931935514
-8.048946469396839,-34.947880265259386,-8.048860000000001,-34.94727,0.06794596425370701
-8.056274147398984,-34.946743350281515,-8.05955,-34.94621,0.36703544787337106
-8.051536788148583,-34.95050178601351,-8.05142,-34.95077,0.03226336001839402
-8.051948431481735,-34.950160747243004,-8.05152,-34.950109999999995,0.04771188590350008
-8.054418708440037,-34.95881333811493,-8.0541,-34.95758,0.1404443004443834
-8.05655675851328,-34.95430019115297,-8.05697,-34.9547,0.06348960611903544
-8.053361750436116,-34.95618093980304,-8.05235,-34.95541,0.1405070194067462
-8.04680238095611,-34.95123964473949,-8.04643,-34.950520000000004,0.08938051781714242
-8.052694512354183,-34.947389427998104,-8.05223,-34.947990000000004,0.08379571001701965
-8.055877822960243,-34.953423045047096,-8.05515,-34.95272,0.11173581320566517
-8.052596021711024,-34.95456492074559,-8.052810000000001,-34.95342,0.12840318690903266
-8.054403886947547,-34.95873157439401,-8.054110000000001,-34.95751,0.13851976889772252
-8.048077724075423,-34.948494480447145,-8.048010000000001,-34.94765,0.09338821194358532
-8.04483446771635,-34.95327709166965,-8.04642,-34.952729999999995,0.18543393847689724
-8.048571214784724,-34.956252978481785,-8.04932,-34.955859999999994,0.09345798439384662
-8.054609147172854,-34.94607267808294,-8.05433,-34.946509999999996,0.05724399852257048
-8.048603116229861,-34.94883114180907,-8.04701,-34.94758,0.2237498124641653
-8.052433299933694,-34.950173522439236,-8.05158,-34.94996,0.09726235028698159
-8.052684796806462,-34.94732478433197,-8.05233,-34.94834,0.11858642012089568
-8.05534790071292,-34.95403707874913,-8.055589999999999,-34.95374,0.042299480278590026
-8.053248239269253,-34.95972351407072,-8.0537,-34.95964,0.05080395481257226
