p_lat,p_lon,o_lat,o_lon,dist
-8.047766,-34.950666,-8.04765,-34.95067,0.012836715522062885
-8.053328,-34.94891199999999,-8.05331,-34.9489,0.002390117700033128
-8.05182,-34.952374,-8.05131,-34.95175,0.08895240498584776
-8.05594,-34.95079199999999,-8.055769999999999,-34.95062,0.026701002499031123
-8.050402,-34.953182,-8.05058,-34.95324,0.020698236948061582
-8.054604,-34.95773199999999,-8.05481,-34.95779,0.023662826024146832
-8.051982,-34.946096,-8.051680000000001,-34.94635,0.04358282390553546
-8.048602,-34.950801999999996,-8.048630000000001,-34.9508,0.0031045269123913454
-8.049285999999999,-34.953046,-8.049430000000001,-34.95305,0.015931933673549607
-8.055532,-34.959066,-8.055639999999999,-34.959070000000004,0.011952512171606136
-8.047492000000002,-34.954015999999996,-8.04735,-34.95398,0.016198241721539223
-8.048682,-34.947086,-8.048860000000001,-34.94727,0.02826510150987309
-8.0593,-34.94628599999999,-8.05955,-34.94621,0.028890263542241352
-8.051300000000001,-34.950661999999994,-8.05142,-34.95077,0.017828550730955687
-8.051372,-34.95038199999999,-8.05152,-34.950109999999995,0.03415937610506002
-8.054196000000001,-34.95734,-8.0541,-34.95758,0.028505901063788485
-8.05716,-34.95407199999999,-8.05697,-34.9547,0.07234222509354336
-8.052626,-34.95568,-8.05235,-34.95541,0.04263232028945636
-8.046944,-34.950598,-8.04643,-34.950520000000004,0.05749290772403249
-8.052306,-34.948193999999994,-8.05223,-34.947990000000004,0.024006317842614342
-8.055182,-34.953328,-8.05515,-34.95272,0.06711225491741994
-8.052696000000001,-34.95339,-8.052810000000001,-34.95342,0.01303441026782317
-8.054196000000001,-34.95734,-8.054110000000001,-34.95751,0.021014509874990404
-8.047899999999998,-34.9476,-8.048010000000001,-34.94765,0.013355815097439426
-8.046432,-34.952383999999995,-8.04642,-34.952729999999995,0.03816293226750713
-8.049273999999999,-34.956136,-8.04932,-34.955859999999994,0.030845906972353048
-8.054442,-34.946515999999995,-8.05433,-34.946509999999996,0.012404404536918118
-8.047364,-34.947573999999996,-8.04701,-34.94758,0.03915658365281549
-8.051376,-34.95049,-8.05158,-34.94996,0.06262673223232718
-8.052318,-34.94827,-8.05233,-34.94834,0.007829345492380003
-8.055522,-34.953738,-8.055589999999999,-34.95374,0.007523764211900264
-8.053936,-34.95956399999999,-8.0537,-34.95964,0.0274121464520932
