"lat","lon","rssi_1_1","rssi_1_2","rssi_1_3","rssi_2_1","rssi_2_2","rssi_2_3","rssi_3_1","rssi_3_2","rssi_3_3","delay_1","delay_2","delay_3","pontoId"
-8.04815,-34.94703,-101.092857142857,-93.7271428571429,-98.5592857142857,-76.25,-100.4725,-99.4857142857143,-101.268333333333,-101.744,-96.92,3,3,6,9334
-8.05151,-34.95326,-85.3085714285714,-89.96,-84.51,-90.58,-85.2025,-86.8142857142857,-88.7683333333333,-96.096,-95.605,4,4,3,8398
-8.05498,-34.95614,-80.39,-98.7371428571429,-85.82,-97.9433333333333,-96.62,-94.7471428571429,-82.5,-84.046,-92.59,6,5,1,7395
-8.04663,-34.95058,-88.15,-74.5251904761905,-83.585,-91.83,-92.71,-91.9132142857143,-90.5533333333333,-98.898,-94.4075,2,4,5,9570
-8.04642,-34.9516,-79.52,-89.8685714285714,-71.89,-97.04,-92.16,-94.7171428571429,-89.73,-103.704,-94.3275,1,4,5,9679
-8.05522,-34.95198,-96.54,-93.4242857142857,-92.1171428571429,-92.03,-87.1025,-87.0785714285714,-93.8316666666667,-75.01,-96.7,6,4,3,7316
-8.05188,-34.94778,-91.59,-94.4685714285714,-92.35,-54.84,-68.6825,-79.9271428571429,-90.7266666666666,-99,-97.6,4,2,5,8223
-8.05546,-34.9563,-96.6,-98.5685714285714,-90.1217857142857,-96.4316666666667,-93.13,-94.97,-85.595,-72.8364,-78.15,6,6,1,7164
-8.05526,-34.95155,-91.7171428571429,-93.55,-97.03,-95.02,-84.895,-90.33,-90.2183333333333,-78.122,-95.78,6,3,3,7298
-8.05658,-34.95512,-95.2757142857143,-99.0514285714286,-92.62,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-68.106,-90.3025,6,5,1,6788
-8.04844,-34.95272,-77.89,-85.4557142857143,-75.51,-90.02,-85.4375,-85.46,-88.76,-100.104,-96.8925,2,4,4,9246
-8.05224,-34.94744,-88.2028571428571,-92.3,-90.4671428571429,-60.23,-75.325,-75.3271428571428,-86.8566666666667,-94.332,-97.6,5,1,5,7981
-8.05052,-34.95388,-88.7085714285714,-95.7864285714286,-97.97,-96.9083333333333,-97.4925,-97.22,-87.395,-98.048,-97.6175,3,4,3,8679
-8.05518,-34.95921,-82.6742857142857,-100.288571428571,-81.78,-95.72,-100.225,-82.7714285714286,-81.255,-85.38,-66.16,7,7,1,7334
-8.05224,-34.94753,-88.98,-84.29,-90.4671428571429,-51.48,-73.92,-70.23,-89.255,-94.332,-97.6,5,1,5,7980
-8.05323,-34.94888,-87.4928571428571,-89.0871428571429,-90.1228571428571,-67.33,-76.96,-83.1085714285714,-88.5633333333333,-91.13,-97.255,5,2,4,7773
-8.04745,-34.954,-81.27,-88.15,-79.6017857142857,-90.9,-87.975,-91.645,-80.2794444444445,-102.828,-101.25,2,5,4,9443
-8.05132,-34.95868,-83.9357142857143,-95.0071428571429,-84.6371428571428,-97.6933333333333,-96.0175,-91.0714285714286,-90.1316666666667,-98.266,-78.38,5,7,2,8473
-8.05273,-34.95582,-90.6442857142857,-97.6542857142857,-79.45,-99.04,-99.085,-93.7757142857143,-63.105,-89.102,-87.77,5,5,2,7861
-8.04842,-34.95244,-73.44,-84.63,-75.13,-82.13,-89.77,-87.9557142857143,-88.125,-98.012,-96.7175,2,4,4,9259
-8.05914,-34.9462,-91.4471428571429,-90.74,-92.2942857142857,-93.0216666666667,-79.3775,-69.73,-90.1733333333333,-90.5772727272727,-95.8575,8,3,6,6648
-8.05222,-34.94811,-86.2271428571429,-87.2142857142857,-87.8857142857143,-62.67,-80.56625,-86.3942857142857,-89.7716666666666,-91.34,-97.6,5,2,5,8012
-8.05217,-34.94793,-85.6971428571429,-88.47,-90.09,-54.09,-75.0275,-77.8828571428571,-89.885,-89.898,-97.6,5,2,5,8036
-8.05187,-34.94815,-91.03,-93.7971428571428,-88.59,-57.33,-69.65,-77.2357142857143,-89.2533333333333,-95.05,-97.6,4,2,5,8226
-8.05546,-34.95608,-87.5514285714286,-98.5685714285714,-99.73,-96.1066666666667,-93.725,-92.59,-86.7683333333333,-75.2244,-95.28,6,6,1,7166
-8.05553,-34.95491,-94.5885714285714,-97.1028571428571,-91.28,-96.2133333333334,-92.275,-90.6971428571429,-77.9516666666667,-66.836,-94.7525,6,5,1,7108
-8.05556,-34.955,-95.0828571428572,-97.1028571428571,-94.5242857142857,-95.3742857142857,-89.2275,-94.4,-82.285,-66.626,-90.315,6,5,1,7079
-8.04867,-34.95814,-85.9571428571428,-92.6642857142857,-94.71,-98.0933333333333,-95.165,-97.1728571428571,-86.415,-102.228666666667,-95.03,4,7,3,9117
-8.04837,-34.94694,-101.74,-91.6447619047619,-103.33,-86.14,-99.9125,-98.0130357142857,-96.5633333333333,-101.744,-96.56,3,2,6,9274
-8.04825,-34.94695,-101.12,-92.7633333333333,-97.8364285714286,-79.25,-100.51,-98.7785714285714,-96.5633333333333,-101.744,-96.56,3,2,6,9296
-8.05052,-34.9539,-88.7085714285714,-97.34,-95.27,-97.28,-97.4925,-96.7657142857143,-80.81,-100.15,-97.5425,3,4,3,8678
-8.04751,-34.94759,-99.15,-77,-97.5914285714286,-97.46,-98.8375,-97.59,-99.5066666666667,-101.62,-94.4075,3,3,6,9438
-8.05855,-34.94949,-92.4385714285714,-92.7757142857143,-91.8728571428571,-97.06,-90.07,-77.11,-93.3233333333333,-83.53,-96.2325,7,4,4,6690
-8.05229,-34.95981,-86.2528571428572,-97.33,-96.02,-98.85,-98.2575,-93.2846428571429,-84.5666666666667,-98.116,-81.08,6,7,2,7954
-8.0466,-34.94512,-89.22,-88.0960071428571,-92.2535714285714,-90.7866666666667,-90.9375,-78.0426587301587,-87.0581666666667,-82.82,-96.92,4,3,7,9577
-8.05211,-34.94903,-89.1271428571428,-88.72,-91.1942857142857,-63.84,-87.85,-80.5857142857143,-92.73,-94.57,-97.6,4,2,4,8076
-8.05172,-34.94891,-89.7971428571429,-88.84,-89.3371428571429,-73.78,-85.495,-82.9971428571428,-92.95,-94.252,-97.6,4,2,5,8314
-8.05074,-34.94603,-91.0685714285714,-90.42,-93.78,-67.02,-82.195,-91.97,-89.3683333333333,-96.776,-98.9125,4,1,6,8619
-8.04839,-34.95958,-75.45,-93.4,-71.4228571428571,-90.9033333333333,-87.5175,-93.4357142857143,-82.8316666666667,-106.544,-81.08,4,7,3,9269
-8.05219,-34.9476,-88.98,-88.6342857142857,-91.95,-46.33,-73.92,-69.4114285714286,-90.2,-96.65,-97.6,5,1,5,8030
-8.05517,-34.95254,-89.47,-95.1028571428571,-94.0014285714286,-97.29,-90.84,-91.2357142857143,-91.69,-80.63,-93.16,6,4,3,7342
-8.05589,-34.95502,-94.52,-97.7914285714286,-93.75,-96.9383333333333,-90.86,-90.1185714285714,-80.7433333333333,-76.456,-93.7425,6,5,1,6924
-8.05471,-34.94969,-90.046,-90.9964285714286,-90.7325,-81.46,-98.23,-83.4585714285714,-91.1766666666667,-87.994,-96.3725,5,3,4,7433
-8.05423,-34.94943,-90.9914285714286,-91.4907142857143,-90.72,-81.02,-82.4975,-87.6828571428571,-87.7333333333333,-88.816,-96.72,5,2,4,7570
-8.04833,-34.95074,-83.4328571428571,-72.95,-82.36,-78.95,-90.4,-90.02,-88.3916666666667,-98.012,-96.7925,2,4,5,9281
-8.04873,-34.94696,-97.29,-86.4247619047619,-97.4278571428571,-80.33,-98.74,-98.43,-96.175,-98.844,-96.3575,3,2,6,9104
-8.05096,-34.95059,-94.96,-94.1757142857143,-88.58,-86.58,-89.4875,-86.2385714285714,-92.64,-95.582,-96.5925,4,3,4,8576
-8.05898,-34.94808,-88.89,-92.1741558441558,-88.1385714285714,-94.875,-78.58,-81.1528571428571,-91.78,-92.496,-95.8575,8,3,5,6656
-8.04799,-34.94762,-97.8121428571429,-78.5657142857143,-95.3464285714286,-94.5221428571429,-97.685,-98.9085714285714,-103.43,-102.064,-94.4075,3,3,6,9381
-8.05558,-34.9506,-91.1914285714286,-100.75,-91.6666666666667,-92.28,-82.53,-77.6414285714286,-89.7216666666666,-85.982,-96.3725,6,3,3,7064
-8.05005,-34.95473,-82.9994285714286,-98.2553571428572,-87.8185714285714,-101.535,-97.59125,-90.6569047619048,-80.6172222222222,-99.9346666666667,-96.9827777777778,3,5,3,8799
-8.05703,-34.95449,-90.09,-96.6185714285714,-90.1614285714286,-98.32,-89.5,-92.8428571428571,-91.93,-80.07,-94.1,7,5,2,6758
-8.05509,-34.95923,-80.9685714285714,-100.288571428571,-80.3828571428571,-95.72,-100.225,-82.7714285714286,-79.89,-93.764,-52.54,6,7,1,7380
-8.04857,-34.951,-84.51,-90.5171428571429,-84.3157142857143,-78.07,-89.805,-87.4442857142857,-89.9866666666667,-98.012,-98.7325,2,4,5,9162
-8.05563,-34.95405,-85.58,-96.2,-92.0042857142857,-98.2166666666667,-94.65,-94.8442857142857,-79.065,-68.664,-92.59,6,5,2,7016
-8.05131,-34.94768,-93.5428571428571,-100.12,-96.82,-72.08,-89.73,-93.7657142857143,-98.1016666666667,-98.578,-97.6,4,2,5,8477
-8.04783,-34.94542,-96.6721428571428,-89.5514285714286,-94.98,-67.83,-90.1575,-85.84,-91.9533333333333,-81.828,-96.92,4,2,7,9404
-8.05662,-34.95526,-95.2757142857143,-99.86,-93.9542857142857,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-68.106,-82.84,6,5,1,6776
-8.05054,-34.95316,-88.95,-95.3314285714286,-90.89,-92.76,-95.5575,-93.22,-92.465,-96.342,-98.2875,3,4,3,8674
-8.04855,-34.94701,-97.9657142857143,-91.26,-99.2121428571428,-82.5,-98.645,-96.06265625,-96.5633333333333,-101.01,-96.56,3,2,6,9181
-8.05394,-34.94827,-92.422619047619,-90.2421428571429,-92.59,-80.05,-87.1375,-74.52,-90.19,-93.248,-97.255,5,2,5,7629
-8.05191,-34.94785,-91.59,-94.5314285714286,-87.9928571428571,-49.83,-71.6175,-79.96,-93.01,-97.646,-97.6,4,2,5,8200
-8.04856,-34.95081,-88.335,-91.58,-86.58,-75.135,-90.8225,-91.9,-91.375,-98.012,-100.81,2,4,5,9173
-8.05014,-34.94764,-96.6814285714286,-90.95,-94.14,-72,-89.89,-97.0185714285714,-91.4083333333333,-95.518,-98.9125,4,2,5,8785
-8.05446,-34.95374,-87.47,-96.6671428571429,-88.5442857142857,-93.8383333333334,-88.8325,-89.9342857142857,-92.3,-79.33,-95.455,5,4,2,7496
-8.04646,-34.94591,-89.2671428571429,-89.5185714285714,-92.2535714285714,-96.16,-93.385,-89.9992857142857,-83,-83.69,-94.6125,3,3,7,9612
-8.04975,-34.94583,-97.0014285714286,-85.9614285714286,-93.4171428571428,-57.27,-84.965,-85.9,-89,-94.342,-98.9125,4,2,6,8867
-8.05059,-34.95316,-91.7,-95.3314285714286,-92.2,-91.51,-92.14,-93.7128571428571,-92.465,-96.342,-98.2875,3,4,3,8651
-8.05498,-34.95783,-84.95,-99.5742857142857,-88.8985714285714,-97.4416666666667,-100.225,-89.2085714285714,-66.975,-93.436,-58.27,6,6,0,7394
-8.05416,-34.9573,-84.39,-99.4185714285714,-90.2728571428571,-103.375833333333,-102.89,-95.78,-66.046,-88.874,-87.08,6,6,1,7587
-8.05369,-34.94832,-91.28,-90.2421428571429,-92.78,-71.58,-74.46,-80.8471428571429,-91.2483333333333,-92.398,-97.255,5,2,5,7673
-8.04731,-34.94758,-99.1,-85.9771428571429,-97.0857142857143,-94.64,-98.8375,-98.86,-99.6416666666667,-102.314,-94.4075,3,3,6,9472
-8.05259,-34.95548,-91.2,-97.0071428571429,-91.7071428571428,-98.33,-96.1425,-93.9657142857143,-62.4183333333333,-86.06,-82.96,5,5,2,7893
-8.05867,-34.94912,-92.3542857142857,-93.0442857142857,-92.2928571428571,-96.5,-82.4883333333333,-76.73,-92.23,-83.817,-95.8575,7,3,4,6674
-8.05221,-34.94782,-88.4814285714286,-87.8142857142857,-88.8285714285714,-49.08,-79.39,-71.71,-89.885,-88.88,-97.6,5,2,5,8021
-8.05926,-34.94712,-91.9548809523809,-88.9755844155844,-93.774380952381,-92.74,-81.4455,-76.4182142857143,-91.7869444444444,-89.34,-95.8575,8,3,5,6636
-8.05166,-34.94929,-91.87,-90.4171428571429,-91.09,-77.84,-89.46,-84.72,-91.6983333333333,-96.142,-97.6,4,2,4,8341
-8.05875,-34.94629,-88.7314285714286,-81.92,-89.9285714285714,-89.395,-69.8275,-77.23,-91.2383333333333,-90.5772727272727,-95.8575,8,3,6,6666
-8.05007,-34.95474,-82.9994285714286,-98.2553571428572,-87.8185714285714,-101.535,-97.59125,-90.6569047619048,-80.6172222222222,-99.9346666666667,-96.9827777777778,3,5,3,8797
-8.04921,-34.95449,-76.7028571428571,-96.1635714285714,-72.89,-98.8433333333333,-95.93,-87.53,-76,-99.9346666666667,-94.1325,3,5,3,8997
-8.04661,-34.95058,-93.02,-76.1533333333333,-91.645,-93.895,-94.1525,-88.4,-90.5533333333333,-98.898,-94.4075,2,4,5,9576
-8.05412,-34.9576,-89.9357142857143,-99.21,-87.45,-103.1225,-101.565,-95.2242857142857,-63.55,-88.874,-72.77,6,6,1,7594
-8.04937,-34.94735,-95,-88.2928571428572,-93.53,-81.02,-95.095,-96.7985714285714,-89.19,-94.58,-98.9125,4,2,6,8961
-8.04935,-34.94575,-97.2157142857143,-87.4,-94.3414285714286,-65.77,-85.0275,-84.46,-90.4616666666667,-96.416,-96.3575,4,2,6,8964
-8.04642,-34.95224,-76.6442857142857,-91.09,-74.4814285714286,-89.4,-94.2075,-97.48,-89.5766666666667,-103.704,-97.6725,1,5,5,9674
-8.05646,-34.95068,-91.2185714285714,-92.1571428571429,-91.9266666666666,-93.59,-77.65,-83.1021428571429,-91.6233333333333,-90.598,-95.73,6,3,3,6804
-8.05492,-34.95782,-89.6685714285714,-101.18,-88.8985714285714,-97.4416666666667,-100.225,-89.2085714285714,-67.1214285714286,-93.436,-58.77,6,6,0,7401
-8.05193,-34.95294,-83.4414285714286,-99.16,-79.9785714285714,-87.01,-86.315,-94.7414285714286,-87.7583333333333,-98.2,-95.605,4,4,3,8185
-8.05175,-34.95525,-83.2485714285714,-99.6857142857143,-85.26,-97.85,-86.97,-90.22,-70.6783333333333,-93.38,-94.6225,4,5,2,8296
-8.05206,-34.95008,-91.8171428571429,-88.51,-93.5128571428571,-83.94,-93.1675,-85.45,-93.2583333333333,-95.754,-93.97,4,3,4,8095
-8.05551,-34.95507,-95.0828571428572,-97.1028571428571,-94.1228571428571,-95.6516666666667,-89.2275,-88.7114285714286,-82.285,-66.626,-89.16,6,5,1,7130
-8.05148,-34.95032,-91.91,-94.2557142857143,-93.1942857142857,-90.72,-84.66,-88.17,-89.95,-95.054,-95.9225,4,3,4,8412
-8.05544,-34.95914,-84.8357142857143,-100.288571428571,-84.09,-94.765,-100.225,-81.1642857142857,-87.6283333333333,-85.38,-67.41,7,7,1,7185
-8.05661,-34.95521,-95.2757142857143,-99.0514285714286,-92.62,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-68.106,-87.7225,6,5,1,6781
-8.05446,-34.95612,-92.8761904761905,-98.7371428571429,-88.4614285714286,-101.7375,-101.5175,-95.78,-81.195,-81.3505714285714,-90.58,6,5,1,7492
-8.05077,-34.95054,-93.95,-93.9171428571429,-92.08,-92.64,-89.9875,-81.13,-92.64,-94.976,-96.5925,4,3,4,8611
-8.04675,-34.94515,-89.8114285714286,-89.34,-92.2535714285714,-89.59,-90.9375,-70.83,-88.4648333333333,-80.7506666666667,-96.92,4,3,7,9554
-8.0533,-34.95973,-89.4242857142857,-98.2457142857143,-91.14,-100.931666666667,-98.2575,-90.6057142857143,-81.955,-93.052,-67.33,6,7,1,7760
-8.04936,-34.95571,-77.81,-95.0442857142857,-79.01,-99.55,-100.81,-94.3414285714286,-85.3333333333333,-99.9346666666667,-96.475,3,5,3,8962
-8.05525,-34.95163,-92.38,-93.55,-90.72,-89.99,-82.2375,-86.6157142857143,-91.6383333333333,-76.834,-96.7,6,3,3,7301
-8.05104,-34.9532,-91.0171428571429,-97.28,-85.5657142857143,-86.83,-87.2725,-98.29,-86.43,-94.758,-95.1975,4,4,3,8558
-8.05038,-34.95375,-84.1114285714286,-95.6792857142857,-85.7114285714286,-96.22,-98.5125,-95.97,-86.5791666666667,-98.048,-99.62,3,4,3,8742
-8.05562,-34.95405,-94.5257142857143,-96.2,-93.83,-98.2166666666667,-94.67,-94.8442857142857,-79.065,-68.25,-96.2125,6,5,2,7026
-8.04663,-34.94513,-89.2671428571429,-88.28,-92.2535714285714,-90.03,-88.53,-84.46,-87.0581666666667,-83.4766666666667,-96.92,4,3,7,9571
-8.0527,-34.95551,-88.17,-96.56,-90.4107142857143,-98.33,-96.1425,-93.7757142857143,-64.44,-86.88,-79.46,5,5,2,7868
-8.05204,-34.95028,-88.6585714285714,-92.6071428571429,-93.0442857142857,-87.26,-89.815,-84.8228571428571,-96.37,-95.754,-93.97,4,3,4,8103
-8.05045,-34.95383,-89.02,-94.71,-88.7414285714286,-95.84,-97.4925,-96.4885714285714,-88.3008333333333,-98.048,-98.525,3,4,3,8718
-8.05215,-34.94822,-85.6971428571428,-86.3085714285714,-89.29,-64.84,-77.925,-78.41,-88.9383333333333,-91.774,-97.6,4,2,5,8052
-8.05668,-34.95561,-95.47,-99.0457142857143,-94.83,-99.0533333333333,-91.565,-94.78,-85.7783333333333,-65.878,-86.22,6,5,1,6771
-8.05195,-34.94761,-92.0685714285714,-94.5914285714286,-92.6671428571428,-50.64,-75.23,-69.52,-90.4866666666667,-97.146,-97.6,5,1,5,8173
-8.05846,-34.9498,-92.9942857142857,-90.3,-93.5628571428572,-97.56,-76.4875,-71.98,-94.0333333333333,-80.97,-96.2325,7,4,4,6699
-8.049,-34.95035,-93.2,-85.2414285714286,-91.39,-93.14,-95.0875,-90.17,-96.52,-97.496,-96.7925,3,3,5,9042
-8.05323,-34.95397,-97.3,-96.4985714285714,-86.38,-98.5183333333333,-95.3975,-95.0471428571428,-94.57,-96.198,-96.55,5,4,2,7772
-8.05176,-34.94888,-89.4871428571429,-91.0428571428572,-89.8485714285714,-65.83,-84.52,-86.78,-92.7516666666667,-94.252,-97.6,4,2,5,8292
-8.05425,-34.95688,-90.3604761904762,-99.4185714285714,-90.5985714285714,-103.375833333333,-101.565,-95.78,-72.5676666666667,-83.8385714285714,-87.1275,6,6,1,7563
-8.05442,-34.95627,-92.8761904761905,-98.7371428571429,-89.9028571428571,-103.375833333333,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,6,6,1,7516
-8.04761,-34.95066,-85.865,-73.7,-86.46,-89.77,-92.5125,-92.8828571428571,-87.2983333333333,-98.098,-92.03,2,4,5,9427
-8.05662,-34.95527,-95.2757142857143,-99.0514285714286,-93.9542857142857,-98.32,-91.8025,-90.8414285714286,-83.9966666666667,-68.106,-91.1,6,5,1,6775
-8.05081,-34.95974,-101.63,-95.0071428571429,-93.65,-99.26,-93.9625,-86.95,-90.1316666666667,-102.204,-89.02,5,7,2,8604
-8.05223,-34.94815,-86.2271428571429,-86.2314285714286,-87.8857142857143,-72.83,-80.56625,-85.7371428571429,-90.1916666666667,-90.704,-97.6,5,2,5,7989
-8.0488,-34.95297,-65.64,-87.46,-80.07,-88.9141666666667,-85.96,-88.75,-92.0483333333333,-99.226,-96.7675,3,4,4,9088
-8.04726,-34.94756,-97.0085714285714,-86.76,-96.71,-91.45,-99.66,-103.27,-99.9366666666667,-101.466666666667,-94.4075,3,3,6,9482
-8.04874,-34.95045,-84.9342857142857,-83.63,-85.64,-79.44,-90.2675,-83.2871428571429,-92.815,-97.496,-96.7925,3,3,5,9100
-8.05217,-34.94798,-85.6971428571429,-87.7057142857143,-88.2914285714286,-56.97,-75.015,-82.91,-90.57,-89.898,-97.6,5,2,5,8035
-8.04836,-34.95907,-87.45,-90.5971428571429,-85.89,-96.4233333333333,-95.7175,-100.24,-84.17,-106.544,-89.21,4,7,3,9277
-8.05545,-34.94654,-83.6028571428571,-82.4164285714286,-85.8257142857143,-82.73,-70.955,-70.48,-85.59,-88.09,-97.255,6,1,5,7184
-8.04999,-34.95473,-82.4194285714286,-98.2553571428572,-91.26,-101.535,-97.59125,-90.6569047619048,-80.6172222222222,-99.9346666666667,-98.99,3,5,3,8815
-8.04668,-34.95059,-81.1742857142857,-72.76,-79.902619047619,-92.1451388888889,-94.1525,-93.15,-90.5533333333333,-98.898,-94.4075,2,4,5,9564
-8.04879,-34.95775,-84.0314285714286,-93.1114285714286,-77.2,-98.0933333333333,-100.31,-95.2628571428571,-87.7066666666667,-102.228666666667,-94.09,4,6,3,9089
-8.05529,-34.95128,-90.1114285714286,-91.8871428571428,-87.09,-89.72,-86.0675,-84.1933333333333,-90.0483333333333,-83.83,-96.7,6,3,3,7284
-8.05344,-34.95573,-86.8614285714286,-96.3785714285714,-88.28,-100.565,-100.04,-96.3214285714286,-63.7933333333333,-82.07,-90.97,5,5,1,7730
-8.05621,-34.95075,-91.2185714285714,-91.1371428571429,-91.9266666666666,-91.2066666666667,-78.96,-81.2485714285714,-88.88,-86.732,-96.3725,6,3,3,6859
-8.04696,-34.9506,-88.0542857142857,-77.8957142857143,-91.77,-91.58,-94.7625,-90.7114285714286,-85.06,-99.034,-94.4075,2,4,5,9533
-8.0549,-34.95928,-80.91,-100.288571428571,-79.2171428571429,-95.72,-100.225,-82.7714285714286,-76.5566666666667,-89.368,-68.35,6,7,1,7405
-8.04833,-34.95907,-91.95,-90.5971428571429,-82.95,-96.4233333333333,-95.7175,-89.2,-84.17,-106.544,-88.52,4,7,3,9280
-8.0587,-34.94902,-92.3542857142857,-93.0442857142857,-94.8,-94.43,-82.0833333333333,-82.56,-93.79,-84.967,-95.8575,7,3,4,6668
-8.05529,-34.95627,-93.09,-98.7371428571429,-85.1232142857143,-96.4316666666667,-93.13,-93.4514285714286,-78.69,-75.2824,-94.5992857142857,6,6,1,7281
-8.05908,-34.94773,-89.1377380952381,-90.24,-89.2058095238095,-94.115,-74.86,-71.11,-90.6719444444444,-92.7552727272727,-95.8575,8,3,5,6651
-8.05602,-34.9508,-91.2185714285714,-91.0842857142857,-92.2171428571429,-94.97,-79.79,-78.2985714285714,-92.0233333333333,-93.256,-96.3725,6,3,3,6899
-8.0576,-34.95265,-99.86,-91.4485714285714,-91.4928571428571,-96.65,-82.0575,-86.7414285714286,-91.95,-78.104,-97.23,7,4,3,6738
-8.05119,-34.95909,-83.9357142857143,-95.0071428571429,-84.6371428571428,-99.26,-96.0175,-90.2742857142857,-90.1316666666667,-98.266,-78.38,5,7,2,8514
-8.05166,-34.9578,-88.1528571428571,-98.2785714285714,-90.05,-99.84,-99.4975,-92.8157142857143,-79.6933333333333,-95.63,-86.43,5,6,2,8338
-8.04842,-34.95259,-79.76,-87.0628571428571,-74.51,-78.82,-90.9425,-83.76,-88.71,-98.59,-96.7175,2,4,4,9258
-8.05516,-34.95367,-89.03,-96.14,-88.34,-98.75,-90.03,-94.0385714285714,-96.46,-80.17,-97.3875,6,4,2,7345
-8.04978,-34.95309,-88.9642857142857,-91.26,-82.44,-93.39,-90.3708333333333,-87.6954761904762,-91.8966666666667,-97.358,-95.3075,3,4,3,8858
-8.05625,-34.95713,-91.3228571428571,-99.2842857142857,-91.7642857142857,-102.91,-92.8475,-95.2528571428571,-87.3566666666667,-74.904,-87.35,7,6,1,6848
-8.04975,-34.95309,-91.33,-95.3185714285714,-85.2557142857143,-86.26,-89.33,-84.64,-91.8966666666667,-97.358,-95.3075,3,4,3,8863
-8.05052,-34.95393,-93.21,-98.6764285714286,-93.77,-97.2833333333333,-96.36,-97.66,-87.395,-98.048,-94.28,3,5,3,8677
-8.05299,-34.94873,-86.8185714285714,-88.6757142857143,-89.0728571428571,-68.29,-82.0125,-80.86,-90.2516666666667,-91.176,-97.255,5,2,4,7804
-8.05649,-34.95624,-91.1428571428571,-99.1157142857143,-95.28,-99.4316666666667,-90.205,-93.8357142857143,-85.83,-67.566,-85.72,6,6,1,6798
-8.05198,-34.947,-88.3285714285714,-89.6885714285714,-93.6,-47.53,-76.97,-80.3214285714286,-92.685,-95.114,-97.6,5,1,5,8147
-8.05045,-34.95386,-84.95,-95.7864285714286,-89.4114285714286,-94.27,-97.4925,-96.4885714285714,-87.3533333333333,-98.048,-104.74,3,4,3,8717
-8.05305,-34.95562,-80.33,-96.3728571428571,-95.91,-100.311428571429,-96.1425,-95.6471428571429,-60.47,-85.818,-86.66,5,5,2,7795
-8.05512,-34.95366,-85.12,-96.14,-87.53,-91.885,-90.03,-93.5642857142857,-84.8383333333333,-75.89,-97.3875,6,4,2,7366
-8.05214,-34.94835,-87.8271428571428,-86.9428571428572,-90.1471428571429,-61.53,-81.2125,-81.2557142857143,-87.57,-92.284,-97.6,4,2,5,8062
-8.05239,-34.94675,-88.3285714285714,-90.7114285714286,-90.1928571428572,-64.34,-82.4825,-81.6271428571429,-89.45,-90.804,-97.6,5,1,5,7932
-8.05556,-34.95459,-92.4271428571429,-96.2,-92.5814285714286,-94.625,-92.7275,-90.6785714285714,-74.105,-69.436,-101.14,6,5,2,7084
-8.04913,-34.95977,-85.7,-89.3942857142857,-85.2,-91.1533333333333,-92.46,-92.71,-84.0633333333333,-104.362,-79.46,5,7,3,9013
-8.05042,-34.95377,-84.1114285714286,-95.7864285714286,-85.3714285714286,-93.83,-98.5125,-96.4885714285714,-80.43,-98.048,-98.1,3,4,3,8729
-8.05847,-34.94635,-89.7157142857143,-86.3414285714286,-91.5014285714286,-88.54,-69.8275,-69.0971428571429,-91.15,-90.2152727272727,-95.8575,8,3,6,6698
-8.05547,-34.95599,-82.7,-98.5685714285714,-90.4571428571429,-96.1066666666667,-90.2025,-89.9785714285714,-88.62,-76.486,-88.77,6,5,1,7155
-8.04644,-34.94664,-95.2792857142857,-87.8185714285714,-94.1016666666667,-95.9816666666666,-103.015,-96.79,-90.0783333333333,-85.004,-94.6125,3,3,7,9638
-8.05338,-34.94883,-86.6814285714286,-89.1914285714286,-88.5557142857143,-72.9466666666667,-79.9775,-81.0614285714286,-88.6833333333333,-104.35,-97.255,5,2,4,7747
-8.05671,-34.95551,-94.59,-99.0457142857143,-94.83,-99.0533333333333,-91.565,-93.0971428571429,-83.745,-66.142,-83.59,6,5,1,6770
-8.05222,-34.94788,-87.9757142857143,-87.7871428571429,-88.8285714285714,-80.79,-75.1525,-78.1314285714286,-89.885,-89.898,-97.6,5,2,5,8018
-8.05867,-34.94913,-92.3542857142857,-92.3,-92.2928571428571,-95.505,-82.55,-74.67,-92.23,-82.53,-95.8575,7,3,4,6673
-8.04926,-34.94724,-96.54,-87.5514285714286,-93.2585714285714,-82.08,-96.4925,-95.2942857142857,-91.115,-97.34,-98.9125,4,2,6,8985
-8.047,-34.95059,-81.01,-69.45,-87.5514285714286,-93.56,-93.6175,-91.21,-90,-99.034,-94.4075,2,4,5,9529
-8.0498,-34.94759,-96.5914285714286,-81.25,-97.1728571428572,-89.01,-92.7425,-96.7742857142857,-91.1416666666667,-95.518,-98.9125,4,2,6,8852
-8.04955,-34.94579,-97.0014285714286,-85.9614285714286,-93.4171428571428,-72.39,-79.46,-82.83,-89.045,-94.342,-96.3575,4,2,6,8916
-8.0495,-34.94755,-97.65,-87.7728571428571,-96.3571428571429,-91.7,-92.7425,-94.08,-91.9466666666667,-96.186,-98.9125,4,2,6,8935
-8.04893,-34.94732,-97.2928571428571,-84.86,-94.2514285714286,-84.8816666666667,-96.4925,-95.5985714285714,-93.635,-96.518,-96.3575,3,2,6,9058
-8.05339,-34.94885,-86.9614285714286,-89.1914285714286,-88.5557142857143,-74.1133333333333,-80.165,-79.06,-88.6833333333333,-91.502,-97.255,5,2,4,7743
