p_lat,p_lon,o_lat,o_lon,dist
-8.051658999999999,-34.950621,-8.052019999999999,-34.95117,0.07249960857734157
-8.047226,-34.95395299999999,-8.04711,-34.953920000000004,0.01333488073254375
-8.056697999999999,-34.954176,-8.057269999999999,-34.95369,0.08289618212496871
-8.055341,-34.951086,-8.05529,-34.95122,0.015810907624923362
-8.053501,-34.954001999999996,-8.05328,-34.95398,0.02456173966236184
-8.050051666666667,-34.95473533333333,-8.05004,-34.95475,0.002068470980718013
-8.055596,-34.954316,-8.05561,-34.95431,0.0016836813097232336
-8.048722,-34.950495,-8.048680000000001,-34.95053,0.006038289000488952
-8.050981,-34.954791,-8.0503,-34.954809999999995,0.07534502895356379
-8.0556246,-34.953908999999996,-8.05563,-34.95384,0.007629163341225244
-8.054853,-34.954737,-8.055589999999999,-34.95438,0.09051138910638505
-8.049893,-34.9547595,-8.04968,-34.95469,0.02477137212559414
-8.051725000000001,-34.949220000000004,-8.0517,-34.94924,0.003536224591801144
-8.055396,-34.95082299999999,-8.05536,-34.95094,0.013497308772419428
-8.048341,-34.950755,-8.04833,-34.95071,0.00510736705943459
-8.052129,-34.955937,-8.05236,-34.956340000000004,0.05124481844427886
-8.046933,-34.947801,-8.04716,-34.94755,0.03736024439329965
-8.055859,-34.955119,-8.05593,-34.95503,0.012565873223653327
-8.055395,-34.95068933333333,-8.05537,-34.9507,0.003004516011769462
-8.05563,-34.956267999999994,-8.05557,-34.95629,0.007064991983135245
-8.056347216666666,-34.95067775,-8.05638,-34.95069,0.0038689863876122544
-8.04746275,-34.94757575,-8.04645,-34.9476,0.1120380296672716
-8.048245000000001,-34.950731000000005,-8.04823,-34.9507,0.0037985421467354057
-8.055643,-34.95059299999999,-8.05622,-34.950720000000004,0.06533139073333612
-8.051232266666666,-34.95892763333333,-8.051169999999999,-34.95915,0.02546036338064596
-8.05861,-34.949318999999996,-8.05847,-34.94977,0.05206803484382645
-8.053096,-34.948595,-8.05294,-34.94872,0.02207976554716378
-8.051564,-34.95982599999999,-8.05156,-34.95984,0.0016053676782117091
-8.050944999999999,-34.947705,-8.05105,-34.94766,0.012627629446916953
-8.055444999999999,-34.95081199999999,-8.05537,-34.95088,0.011179672927113003
-8.055613800000001,-34.95409779999999,-8.05567,-34.95387,0.02586783157726289
